hadColdChainBreak,isIntact,highestTemperatureCelsius,lowestTemperatureCelsius,coldChainBreakCount,totalBreakDurationMinutes,totalRefrigeratedTransportHours,coldChainBroken,coldStorage_maxActualTemperatureCelsius,coldStorage_minActualTemperatureCelsius,coldStorage_avgActualTemperatureCelsius,coldStorage_targetTemperatureCelsius,coldChainBreaks_maxTemperatureReached,coldChainBreaks_totalDurationMinutes,measuredCelsius,minAllowedCelsius,maxAllowedCelsius,tempIsWithinRange,refrigerationTemperatureCelsius,wasRefrigerated,harvestTemperatureCelsius,processingTemperatureCelsius,displayTemperatureCelsius,sampleArrivalTemperatureCelsius,pathogensDetectedCount,pathogensCfuPerGramMax,pathogensLimitExceededCount,microbiologicalDetectedCount,microbiologicalCfuPerGramMax,microbiologicalLimitExceededCount,substancesMeasuredMgPerKgMax,substancesLimitMgPerKg,substancesLimitExceededCount,chemicalMeasuredValueMax,chemicalMrlValue,chemicalMrlExceededCount,chemicalBelowLod,overallVerdictFail,legalLimitsExceeded,exceedanceCount,isIso17025Accredited,nutritionalDeviationPercent,nutritionalIsWithinEuTolerance,physicalOutOfSpecCount,allergenDetectedCount,allergenMeasuredMgPerKgMax,allergenLabelIncorrectCount,authenticityFailCount,authenticityConfidencePercentMin,certificationDaysUntilExpiry,certificationAuditScore,nonConformitiesSeverityMax,nonConformitiesUncorrectedCount,nonConformitiesOverdueDays,moldDetected,foreignBodyDetected,colorOk,shapeOk,surfaceOk,rejectionRate,visualDefectsFound,isLeaking,isSealed,vacuumIntact,mapGasCompositionCorrect,labelingCorrect,barcodeReadable,fillWeightCorrect,packagingDefectsFound,measuredWeightG,targetWeightG,weightTolerancePercent,weightIsWithinTolerance,weightSampleSize,distanceKm,transportIsRefrigerated,co2EmissionsKg,transportDelayMinutes,maxDurationExceeded,storageAverageTemperatureCelsius,humidityPercent,storageDurationHours,importInspectionPassed,customsCleared,handlingCount,alertsTotalCount,alertsSeverityMax,alertsActiveCount,traceabilityCompleteness,traceabilityHasGaps,isThirdPartyVerified,verifiedStations,unknownStations,yieldPercent,areaHectares,isHaccpCertified,batchSizeKg,isMscCertified,isAscCertified
0,1,0.61,0.0,0,0.0,0.0,0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0.0,0,0.0,1.56,0.99,0.93,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0.99,0,0,0,0.0,0,0,98.8,0.0,92.6,0,0,0.0,0,0,0,0,1,0.0,0,0,1,0,1,1,0,1,0,0.0,0.0,2.0,0,5,516.1,0,35.84,0.0,0,0.0,62.6,15.1,0,0,4,0,0,0,0.0,0,1,0,0,83.8,18.74,0,0.0,1,1
0,1,0.0,2.95,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.04,3.0,0.0,0,3.04,0,0.0,0.0,3.11,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,94.4,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,1,0,0,1,0,1,0,0,0,480.8,500.0,0.0,1,0,0.0,0,46.45,9.0,0,3.04,0.0,0.0,0,0,1,0,0,0,0.0,0,1,0,0,0.0,0.0,1,0.0,0,0
0,0,6.67,6.16,0,0.0,23.3,0,6.88,0.0,0.0,5.0,0.0,0.0,6.6,3.0,7.0,1,0.0,1,22.0,7.27,6.63,6.74,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.36,0,0,0,0.0,0,0,0.0,238.0,0.0,0,0,0.0,0,0,0,1,1,1.16,0,0,0,0,0,0,0,0,0,503.1,500.0,2.0,1,10,0.0,1,0.0,1.0,0,0.0,0.0,0.0,1,0,0,0,0,0,0.971,0,1,4,0,80.7,11.05,0,0.0,0,0
0,1,0.0,17.75,0,0.0,0.0,0,18.09,0.0,17.93,0.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.19,0,0.0,0.1,0,0.0,0.1,0,0,0,0,0,1,1.54,0,0,0,0.0,0,0,0.0,0.0,96.7,0,0,0.0,0,0,1,0,1,1.21,0,0,1,0,0,1,1,0,0,0.0,0.0,0.0,0,12,400.0,0,0.0,0.0,0,17.93,75.9,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,2.96,1,3328.6,0,0
0,0,0.0,0.0,0,0.0,0.0,0,0.0,3.51,0.0,5.0,0.0,0.0,0.0,3.0,7.0,0,0.0,0,20.5,0.0,3.66,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,0.0441,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,98.9,0.0,0.0,0,0,0.0,0,0,1,0,0,0.0,0,0,0,0,0,0,1,1,0,0.0,0.0,2.0,0,19,733.8,1,0.0,0.0,0,3.54,75.2,32.8,0,0,1,0,0,0,0.916,0,1,0,0,86.2,0.0,0,1705.7,0,0
0,0,0.0,6.09,0,0.0,0.0,0,0.0,0.0,6.12,5.0,0.0,0.0,6.12,3.0,0.0,1,0.0,1,22.4,0.0,6.62,0.0,0,0.0,0,0,0.0,0,0.0452,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.36,0,0,0,0,1,1,1,1,0,471.4,0.0,2.0,0,0,722.6,0,0.0,0.0,0,0.0,53.9,0.0,1,0,0,1,0,0,0.962,0,0,0,0,84.7,0.0,1,2738.9,0,0
0,1,0.0,0.0,0,0.0,0.0,0,0.0,-0.08,0.0,1.0,0.0,0.0,0.01,0.0,0.0,1,0.0,0,0.0,0.78,0.04,0.19,0,0.0,0,0,0.0,0,0.0063,0.0,0,0.0063,0.1,0,1,0,0,0,1,2.37,1,0,0,0.0,0,0,0.0,0.0,83.8,0,0,0.0,0,0,0,0,1,1.35,0,0,1,0,0,1,1,0,0,0.0,500.0,0.0,0,19,0.0,0,15.82,28.0,0,0.01,77.0,0.0,1,1,0,0,0,0,0.944,0,1,0,0,0.0,0.0,0,0.0,1,0
0,1,12.78,11.9,0,0.0,0.0,0,0.0,12.07,12.36,14.5,0.0,0.0,0.0,0.0,0.0,0,0.0,1,19.7,0.0,0.0,12.49,0,0.0,0,0,22.75,0,0.0393,0.1,0,0.0,0.1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,0,0,0.0,0,0,1,1,1,0,0,0,0,0.0,0.0,0.0,0,0,629.0,0,25.14,0.0,0,12.36,56.5,0.0,0,1,2,0,1,0,0.0,0,0,6,0,0.0,0.0,1,0.0,0,0
0,0,4.67,4.0,0,0.0,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.0,0.0,0,4.44,0,20.6,5.24,4.5,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,0.0396,0.0,0,0,0,0,0,0,2.1,1,0,0,0.0,0,0,90.5,268.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,1,0,1,0,0,0.0,0.0,2.0,1,10,0.0,0,0.0,0.0,0,0.0,74.9,9.8,0,1,0,1,0,0,0.0,0,1,0,0,0.0,25.8,0,2769.1,0,0
0,0,3.92,0.0,0,0.0,0.0,0,3.64,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.62,0,0.0,0.0,0.0,0.0,0,0.0,0,0,255.88,0,0.0,0.0,0,0.0125,0.1,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,95.9,0.0,0.0,0,0,0.0,0,0,1,0,0,0.0,0,0,0,1,0,0,0,0,0,487.7,0.0,0.0,1,8,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,1,0,0,0.0,2.67,0,775.4,0,0
0,0,0.0,24.55,0,0.0,0.0,0,24.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.79,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0026,0.1,0,0.0026,0.0,0,1,0,0,0,0,2.21,1,0,0,0.0,0,0,93.9,339.0,93.2,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,495.3,500.0,0.0,0,0,0.0,1,0.0,9.0,0,0.0,61.7,0.0,0,0,1,0,0,0,0.0,0,0,3,0,0.0,0.0,0,0.0,0,0
0,0,13.53,0.0,0,0.0,0.0,0,0.0,0.0,13.48,0.0,0.0,0.0,13.48,0.0,0.0,1,0.0,0,20.7,13.6,0.0,13.64,0,0.0,0,0,2.12,0,0.0148,0.1,0,0.0148,0.1,0,0,0,0,0,0,0.57,0,0,0,0.0,0,0,0.0,0.0,92.6,0,0,0.0,0,0,1,0,0,0.0,1,0,0,1,1,1,0,1,0,0.0,0.0,0.0,0,8,684.0,1,8.71,0.0,0,13.48,0.0,7.7,1,1,0,0,0,0,0.852,0,0,3,0,0.0,20.76,0,0.0,0,0
0,0,6.16,0.0,0,0.0,9.9,0,0.0,0.0,0.0,5.0,0.0,0.0,6.14,0.0,0.0,0,0.0,0,0.0,0.0,6.43,0.0,0,0.0,0,0,3008.31,0,0.005,0.1,0,0.005,0.0,0,0,0,0,0,0,0.32,1,0,0,0.0,0,0,0.0,216.0,0.0,0,0,0.0,0,0,0,1,1,0.32,0,0,1,1,0,1,0,1,0,0.0,500.0,2.0,0,0,489.5,1,35.11,0.0,0,0.0,0.0,35.8,0,0,0,0,0,0,0.851,0,0,0,0,0.0,0.0,1,4178.1,0,0
0,0,0.0,0.0,0,0.0,8.0,0,0.0,1.44,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0,0.0,0,16.1,0.0,1.56,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0121,0.1,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.33,0,0,1,1,1,0,0,1,0,490.1,500.0,2.0,0,0,0.0,1,39.47,0.0,0,1.48,51.1,0.0,0,1,3,0,0,0,0.956,0,0,0,0,0.0,8.77,0,0.0,0,1
0,0,0.0,0.0,0,0.0,0.0,0,6.44,0.0,6.25,0.0,0.0,0.0,6.25,0.0,12.0,0,0.0,1,0.0,6.26,6.32,6.44,0,0.0,0,0,0.0,0,0.0522,0.0,0,0.0,0.2,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,0,1.61,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,1,0,0.0,0,0.0,2.0,0,0.0,78.7,38.1,1,0,1,0,1,0,0.0,0,0,0,0,0.0,13.6,1,562.8,0,0
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.0,0.0,0,1.69,1,16.7,2.55,0.0,0.0,0,0.0,0,0,0.0,0,0.0359,0.1,0,0.0359,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,94.3,0.0,99.1,0,0,0.0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,0,508.5,0.0,2.0,0,0,0.0,0,0.0,0.0,0,0.0,73.0,0.0,0,1,0,0,0,0,0.0,0,0,5,0,80.5,0.0,0,2725.9,0,0
0,0,2.63,0.0,0,0.0,0.0,0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.26,0,19.0,2.93,2.58,2.33,0,0.0,0,0,0.0,0,0.0,0.2,0,0.0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,1.64,0,0,0,0,1,0,0,1,0,0.0,0.0,2.0,1,5,0.0,1,0.0,25.0,0,2.26,0.0,19.1,0,1,0,0,0,0,0.0,0,1,0,0,0.0,0.0,1,0.0,0,0
0,1,0.0,0.0,0,0.0,19.9,0,1.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.12,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0315,0.0,0,0.0,0.0,0,0,0,0,0,0,1.73,0,0,0,0.0,0,0,0.0,152.0,0.0,0,0,0.0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,1.12,0.0,0.0,1,1,4,0,0,0,0.944,0,1,4,0,94.5,0.0,0,3927.9,0,1
0,0,0.0,0.89,0,0.0,7.4,0,0.0,1.23,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0,0.0,1,0.0,1.26,1.36,1.29,0,0.0,0,0,24.27,0,0.0392,0.1,0,0.0392,0.0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,1.76,0,0,0,1,0,1,0,0,0,506.7,500.0,2.0,1,0,769.6,1,0.0,0.0,0,1.25,79.1,0.0,1,0,0,0,0,0,0.957,0,0,0,0,0.0,0.0,0,796.4,0,1
0,0,13.19,0.0,0,0.0,20.0,0,0.0,0.0,12.73,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,13.27,0.0,0.0,0,0.0,0,0,8.74,0,0.0,0.0,0,0.0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,97.4,236.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0,0,1,1,0,0,504.4,0.0,0.0,1,8,0.0,0,9.28,0.0,0,12.73,0.0,0.0,0,0,5,0,0,0,0.972,0,1,0,0,0.0,1.43,1,0.0,0,0
0,0,0.0,0.0,0,0.0,13.4,0,0.0,1.76,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,10.89,0,0.0,0.0,0,0.0619,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,113.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,1,0,0,0,1,0,0.0,500.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28.3,0,1,3,0,0,0,0.984,0,1,4,0,0.0,0.0,1,0.0,0,0
0,0,0.0,0.0,0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,4.0,0,1.46,0,18.4,1.78,0.0,0.0,0,0.0,0,0,0.0,0,0.0016,0.1,0,0.0016,0.1,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,1,0.0,0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0,0,510.8,0,19.98,0.0,0,0.0,0.0,25.7,0,0,0,0,0,0,0.0,0,1,7,0,0.0,0.0,1,0.0,0,1
0,0,0.0,17.97,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0,0.0,1,15.4,0.0,18.56,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.87,1,0,0,0.0,0,0,93.2,228.0,0.0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,1,0,453.6,0.0,0.0,0,0,0.0,0,38.0,29.0,0,18.1,0.0,6.7,0,0,1,1,0,0,0.879,0,0,0,0,0.0,18.93,0,0.0,0,0
0,0,0.0,0.0,0,0.0,12.9,0,0.0,0.0,0.0,0.0,0.0,0.0,3.68,3.0,7.0,0,0.0,0,0.0,0.0,3.83,4.15,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0243,0.0,0,0,0,0,0,1,2.89,0,0,0,0.0,0,0,0.0,0.0,84.5,0,0,0.0,0,0,1,1,1,0.0,1,0,1,0,0,0,1,1,0,507.5,500.0,2.0,1,0,0.0,1,0.0,17.0,0,0.0,69.9,35.5,0,1,0,0,0,0,0.861,0,1,6,0,0.0,30.03,0,0.0,0,0
0,0,0.0,0.0,0,0.0,21.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.56,1,22.6,7.64,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.2,0,0.0,0.2,0,0,0,0,0,1,0.0,0,0,0,0.0,0,0,0.0,259.0,0.0,0,0,0.0,0,0,1,0,0,0.23,0,0,0,0,0,0,0,0,0,472.5,0.0,0.0,1,0,0.0,1,5.36,0.0,0,7.56,72.5,28.1,0,0,0,0,0,0,0.0,0,1,0,0,77.0,0.0,0,0.0,0,0
0,0,5.08,0.0,0,0.0,0.0,0,4.78,0.0,0.0,0.0,0.0,0.0,4.63,0.0,0.0,1,0.0,0,23.1,5.26,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,0.0318,0.1,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,214.0,97.5,0,0,0.0,0,0,0,0,0,0.78,0,0,1,1,1,0,1,0,0,0.0,500.0,2.0,0,14,108.1,0,27.59,23.0,0,0.0,70.2,27.9,0,1,0,0,1,0,0.872,0,0,0,0,0.0,0.0,1,0.0,0,0
0,0,0.0,4.37,0,0.0,23.1,0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,30.0,0,0.0,0,0.0,0.0,4.86,4.83,0,0.0,0,0,0.0,0,0.0,0.1,0,0.0465,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,91.3,357.0,0.0,0,0,0.0,0,0,1,0,0,0.0,0,0,1,0,1,0,0,0,0,0.0,500.0,0.0,0,0,0.0,0,0.0,13.0,0,0.0,0.0,0.0,0,0,3,1,0,0,0.0,0,0,0,0,0.0,47.23,0,0.0,0,0
0,0,0.0,0.0,0,0.0,7.8,0,7.39,7.1,0.0,0.0,0.0,0.0,7.23,0.0,0.0,1,0.0,1,18.9,0.0,0.0,0.0,0,0.0,0,0,1908.52,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,0.0,80.3,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,0,1,1,0,460.5,0.0,2.0,0,8,278.3,1,39.66,0.0,0,7.23,0.0,11.3,0,0,0,0,0,0,0.0,0,0,0,0,77.9,0.0,1,0.0,0,0
0,1,0.0,6.21,0,0.0,0.0,0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,6.62,0.0,0.0,0,0.0,0,0,0.0,0,0.0367,0.2,0,0.0,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,96.5,103.0,80.1,0,0,0.0,0,0,0,0,1,0.0,0,0,0,0,1,0,1,1,0,0.0,500.0,0.0,0,0,151.6,1,35.49,8.0,0,0.0,65.1,0.0,1,0,0,0,0,0,0.89,0,1,7,0,0.0,0.0,1,0.0,0,0
0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,22.0,3.39,3.1,3.34,0,0.0,0,0,0.0,0,0.0,0.2,0,0.0,0.0,0,0,0,0,0,1,2.31,0,0,0,0.0,0,0,98.1,0.0,0.0,0,0,0.0,0,0,0,1,0,0.05,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,0,0.0,1,48.08,0.0,0,0.0,0.0,5.9,0,1,0,0,0,0,0.911,0,0,0,0,77.3,0.0,0,0.0,0,0
0,1,0.0,4.34,0,0.0,19.7,0,4.63,0.0,4.59,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0,0.0,5.08,4.95,5.05,0,0.0,0,0,43.25,0,0.0,0.1,0,0.0354,0.1,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,99.0,0.0,0.0,0,0,0.0,0,0,0,0,1,1.6,0,0,1,1,1,1,0,0,0,0.0,500.0,0.0,0,17,264.1,0,0.0,22.0,0,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0,0,0,0,0.0,47.0,1,1828.7,0,0
0,0,0.0,5.08,0,0.0,0.0,0,5.19,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0,5.19,1,0.0,5.74,0.0,0.0,0,0.0,0,0,8681.15,0,0.039,0.0,0,0.0,0.0,0,0,0,0,0,0,0.22,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,499.2,0.0,0.0,1,0,793.8,1,0.0,0.0,0,5.19,65.7,0.0,0,1,0,0,0,0,0.912,0,1,0,0,0.0,0.0,0,0.0,0,0
0,0,5.53,5.28,0,0.0,13.5,0,0.0,0.0,5.47,0.0,0.0,0.0,5.47,0.0,12.0,0,0.0,0,0.0,6.24,0.0,5.6,0,0.0,0,0,0.0,0,0.0,0.2,0,0.0,0.0,0,0,0,0,0,0,1.37,0,0,0,0.0,0,0,92.5,0.0,0.0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1,0,0.0,1,24.06,0.0,0,5.47,0.0,0.0,1,0,0,0,0,0,0.0,0,1,4,0,92.8,0.0,1,0.0,0,0
0,1,0.0,0.0,0,0.0,0.0,0,12.55,0.0,12.44,14.5,0.0,0.0,12.44,4.0,30.0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.1,0,0.0,0.1,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,0,1,0.0,0,0,0,0,0,1,1,1,0,452.3,500.0,0.0,0,9,298.6,1,24.51,0.0,0,0.0,0.0,0.0,1,0,3,1,0,0,0.885,0,1,0,0,0.0,0.0,0,1164.0,0,0
0,0,0.0,0.0,0,0.0,23.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,4.94,0,0.0,0.0,5.02,5.41,0,0.0,0,0,19.94,0,0.0,0.0,0,0.0411,0.1,0,0,0,0,0,1,1.97,0,0,0,0.0,0,0,98.6,363.0,0.0,0,0,0.0,0,0,0,1,0,0.21,1,0,0,0,0,1,0,0,0,454.2,500.0,0.0,0,19,0.0,0,0.0,0.0,0,4.94,61.5,0.0,0,1,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,3286.5,0,0
0,0,0.0,-0.04,0,0.0,0.0,0,0.48,0.0,0.28,0.0,0.0,0.0,0.0,0.0,4.0,0,0.28,0,18.1,0.0,0.62,0.0,0,0.0,0,0,59.91,0,0.0447,0.1,0,0.0,0.1,0,0,0,0,0,0,0.0,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0.0,500.0,2.0,0,12,0.0,1,13.62,16.0,0,0.28,0.0,0.0,1,0,0,0,0,0,0.861,0,1,0,0,79.3,0.0,1,4416.2,1,1
0,0,0.0,0.0,0,0.0,0.0,0,0.0,1.43,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0,1.61,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.026,0.0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0,0,1,1,1,0.0,0,0,1,0,1,0,1,1,0,0.0,500.0,0.0,0,0,0.0,1,41.81,0.0,0,0.0,59.1,0.0,0,0,0,1,0,0,0.863,0,0,4,0,0.0,0.0,1,0.0,1,1
0,0,9.78,0.0,0,0.0,14.2,0,9.78,0.0,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0,0.0,1,0.0,10.0,9.96,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,1,0.0,1,0,0,0.0,0,0,0.0,342.0,0.0,0,0,0.0,0,0,0,1,0,0.0,0,0,0,0,1,1,0,0,0,0.0,500.0,2.0,1,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0.979,0,0,0,0,0.0,0.0,0,0.0,0,0
0,0,3.34,0.0,0,0.0,9.5,0,0.0,0.0,2.97,0.0,0.0,0.0,0.0,0.0,12.0,0,2.97,0,24.8,3.26,0.0,3.42,0,0.0,0,0,0.0,0,0.0651,0.0,0,0.0651,0.2,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,362.0,0.0,0,0,0.0,0,0,0,1,0,0.0,0,0,1,0,1,0,1,1,0,500.6,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,0,0,0,0,0.0,49.31,1,0.0,0,0
1,0,41.06,4.88,4,289.0,18.9,1,41.06,5.01,5.23,14.5,41.06,289.0,41.06,4.0,30.0,0,5.23,1,24.2,5.94,5.69,5.35,3,257759.0,3,1,257759.0,1,0.0281,0.1,0,0.0281,0.1,0,0,0,0,0,1,2.41,1,0,0,0.0,0,0,95.3,50.0,92.9,0,0,0.0,0,0,1,1,1,1.25,0,0,1,1,1,1,1,1,0,509.5,500.0,2.0,1,14,148.0,1,49.6,9.0,0,5.23,70.9,29.5,1,1,4,1,0,0,0.948,0,1,4,0,95.0,47.38,1,4955.9,0,0
0,1,4.36,3.91,0,0.0,3.0,0,4.43,3.89,4.16,14.5,0.0,0.0,4.16,4.0,30.0,1,4.16,1,21.0,4.64,4.36,4.26,1,2978530.0,1,1,2978530.0,2,0.0355,0.1,0,0.0355,0.1,0,0,0,0,0,1,2.82,1,0,0,0.0,0,0,94.9,66.0,95.9,0,0,0.0,0,0,1,1,1,1.94,0,0,1,1,1,1,1,1,0,491.2,500.0,2.0,1,9,797.6,1,10.17,24.0,0,4.16,65.0,32.8,1,1,3,0,0,0,0.933,0,1,5,0,88.7,5.3,1,3931.5,0,0
0,1,4.67,4.27,0,0.0,18.3,0,4.35,3.98,4.28,14.5,0.0,0.0,4.28,4.0,30.0,1,4.28,1,17.9,4.43,4.63,4.42,0,0.0,0,0,2.2,0,0.3792,0.1,1,0.3792,0.1,3,0,0,0,0,1,1.62,1,0,0,0.0,0,0,97.7,298.0,84.4,0,0,0.0,0,0,1,1,1,0.42,1,0,1,1,1,1,1,1,0,473.7,500.0,2.0,1,9,610.2,1,29.39,26.0,0,4.28,71.0,30.2,1,1,2,1,0,0,0.902,0,1,3,0,81.2,45.15,1,4164.3,0,0
1,0,33.53,16.16,3,115.0,18.4,1,33.53,16.1,16.3,14.5,33.53,115.0,33.53,4.0,30.0,0,16.3,1,22.4,16.35,16.58,16.67,2,174725.0,1,3,174725.0,1,0.0404,0.1,0,0.0404,0.1,0,0,0,0,0,1,1.39,1,0,0,0.0,0,0,94.0,219.0,93.5,0,0,0.0,0,0,1,1,1,1.63,0,0,1,1,1,1,1,1,0,492.2,500.0,2.0,1,17,787.7,1,29.21,13.0,0,16.3,59.9,7.7,1,1,4,6,3,4,0.634,1,1,4,3,92.8,44.5,1,988.7,0,0
0,1,4.71,4.46,0,0.0,15.8,0,4.72,4.19,4.48,5.0,0.0,0.0,4.48,3.0,7.0,1,4.48,1,18.2,5.3,4.73,4.61,2,266791.0,2,1,266791.0,1,0.0058,0.1,0,0.0058,0.1,0,1,1,1,5,1,15.86,0,1,0,0.0,0,0,94.5,321.0,99.0,0,0,0.0,0,0,1,1,1,0.92,1,0,1,1,1,1,1,1,0,496.4,500.0,2.0,1,14,608.0,1,5.97,13.0,0,4.48,73.1,18.9,1,1,2,0,1,0,0.895,0,1,3,0,76.0,21.0,1,3515.2,0,0
